OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.moe_expert.39.fc1	1527540	1530013	2473	2461	0	0	0	20928	14208	8462596037	5745248685	14207844723	35376	0.449208	
layer0.ffn.moe_expert.19.fc2	1324750	1327703	2953	2941	0	0	0	18496	23424	6263460887	7932272265	14195733152	42944	0.456307	
layer0.ffn.moe_expert.41.gelu	1549095	1549176	81	70	0	0	0	5888	5888	72691358024	72691358024	145382716049	0	0.000000	
layer0.ffn.moe_expert.63.param_load	1774343	1779867	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.6.param_load	1177625	1183150	5525	5524	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.12.fc2	1248298	1251012	2714	2701	0	0	0	17024	17856	6272660280	6579218865	12851879145	39072	0.452055	
layer0.ffn.moe_expert.54.param_load	1677087	1682611	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.57.fc1	1714862	1717575	2713	2701	0	0	0	22848	15616	8421673424	5755989679	14177663103	38896	0.450019	
layer0.ffn.moe_expert.38.param_load	1511829	1517353	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.57.fc2	1717807	1720521	2714	2701	0	0	0	14720	21440	5423728813	7899778924	13323507737	38896	0.450019	
layer0.ffn.moe_expert.0.fc2	1122010	1124100	2090	2077	0	0	0	13312	16448	6369377990	7869856459	14239234449	29920	0.450169	
layer0.ffn.moe_expert.12.gelu	1248065	1248298	233	222	0	0	0	18624	18624	79931330472	79931330472	159862660944	0	0.000000	
layer0.ffn.moe_expert.62.fc2	1772109	1774343	2234	2221	0	0	0	14336	17664	6417188898	7906893464	14324082363	32384	0.455651	
layer0.ffn.moe_expert.44.fc2	1580003	1582717	2714	2701	0	0	0	16896	19712	6225497420	7263080324	13488577745	39248	0.454091	
layer0.ffn.moe_expert.51.fc1	1651953	1653995	2042	2029	0	0	0	17472	11776	8556317335	5766895200	14323212536	29392	0.452686	
layer0.ffn.moe_expert.23.param_load	1358157	1363681	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.39.fc2	1530225	1532699	2474	2461	0	0	0	15616	19520	6312045270	7890056588	14202101859	35376	0.449208	
layer0.ffn.moe_expert.56.fc2	1707152	1709338	2186	2173	0	0	0	13824	15744	6323879231	7202195791	13526075022	31152	0.447998	
layer0.ffn.moe_expert.20.fc1	1333227	1335604	2377	2365	0	0	0	20160	13248	8481278923	5573411863	14054690786	34320	0.453488	
layer0.ffn.moe_expert.44.param_load	1571532	1577056	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.51.fc2	1654173	1656215	2042	2029	0	0	0	11392	16064	5578844270	7866797257	13445641527	29392	0.452686	
layer0.ffn.moe_expert.58.param_load	1720521	1726045	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.27.fc2	1407586	1409484	1898	1885	0	0	0	12288	14976	6474183350	7890410958	14364594309	27456	0.455172	
layer0.ffn.moe_expert.37.param_load	1502144	1507668	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.6.fc2	1185419	1187509	2090	2077	0	0	0	13376	16448	6400000000	7869856459	14269856459	29744	0.447520	
layer0.ffn.moe_expert.24.gelu	1376358	1376541	183	172	0	0	0	14464	14464	79038251366	79038251366	158076502732	0	0.000000	
layer0.ffn.moe_expert.61.param_load	1752675	1758199	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.3.fc2	1154726	1157056	2330	2317	0	0	0	14784	18304	6345064377	7855793991	14200858369	33264	0.448640	
layer0.ffn.moe_expert.54.fc1	1682611	1684940	2329	2317	0	0	0	19776	13376	8491197939	5743237440	14234435379	33616	0.453388	
layer0.ffn.ln	16425	32824	16399	16388	0	0	0	1573056	1572864	95923897798	95912189767	191836087566	0	0.000000	
layer0.ffn.moe_expert.13.fc2	1259223	1261697	2474	2461	0	0	0	15680	19520	6337914308	7890056588	14227970897	35728	0.453677	
layer0.ffn.moe_expert.50.param_load	1635845	1641369	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.3.fc1	1152197	1154526	2329	2317	0	0	0	19776	13376	8491197939	5743237440	14234435379	33264	0.448640	
layer0.ffn.moe_expert.52.param_load	1656215	1661739	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.58.fc1	1726045	1728518	2473	2461	0	0	0	20928	14272	8462596037	5771128184	14233724221	35728	0.453677	
layer0.ffn.moe_expert.7.fc1	1193033	1194978	1945	1933	0	0	0	16704	11136	8588174807	5725449871	14313624678	27632	0.446715	
layer0.ffn.moe_expert.13.param_load	1251012	1256536	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.22.param_load	1348372	1353896	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.33.gelu	1470123	1470204	81	70	0	0	0	5824	5888	71901234567	72691358024	144592592592	0	0.000000	
layer0.ffn.moe_expert.45.gelu	1590858	1591085	227	216	0	0	0	18176	18112	80070484581	79788546255	159859030837	0	0.000000	
layer0.ffn.moe_expert.27.fc1	1405522	1407419	1897	1885	0	0	0	16320	10880	8603057459	5735371639	14338429098	27456	0.455172	
layer0.ffn.moe_expert.22.fc1	1353896	1355938	2042	2029	0	0	0	17472	11712	8556317335	5735553379	14291870714	29216	0.449975	
layer0.ffn.moe_expert.50.gelu	1643794	1644003	209	198	0	0	0	16640	16640	79617224880	79617224880	159234449760	0	0.000000	
layer0.ffn.moe_expert.20.gelu	1335604	1335810	206	195	0	0	0	16384	16320	79533980582	79223300970	158757281553	0	0.000000	
layer0.ffn.moe_expert.34.gelu	1478995	1479199	204	193	0	0	0	16192	16192	79372549019	79372549019	158745098039	0	0.000000	
layer0.ffn.moe_expert.40.fc1	1538223	1540360	2137	2125	0	0	0	18240	10560	8535329901	4941506785	13476836686	30624	0.450353	
layer0.ffn.moe_expert.35.gelu	1489478	1489684	206	195	0	0	0	16384	16384	79533980582	79533980582	159067961165	0	0.000000	
layer0.ffn.moe_expert.30.fc2	1439059	1441437	2378	2365	0	0	0	13056	18752	5490328006	7885618166	13375946173	34144	0.451163	
layer0.ffn.moe_expert.19.gelu	1324495	1324750	255	244	0	0	0	20544	20480	80564705882	80313725490	160878431372	0	0.000000	
layer0.ffn.moe_expert.5.fc2	1175775	1177625	1850	1837	0	0	0	12032	14592	6503783783	7887567567	14391351351	26752	0.455090	
layer0.ffn.moe_expert.32.gelu	1460449	1460708	259	248	0	0	0	20800	20864	80308880308	80555984555	160864864864	0	0.000000	
layer0.ffn.moe_expert.31.fc2	1449545	1451923	2378	2365	0	0	0	15104	18752	6351555929	7885618166	14237174095	34144	0.451163	
layer0.ffn.moe_expert.8.fc1	1202617	1204417	1800	1789	0	0	0	10496	8896	5831111111	4942222222	10773333333	25520	0.445780	
layer0.ffn.moe_expert.29.fc2	1428191	1430953	2762	2749	0	0	0	17344	21888	6279507603	7924692251	14204199855	39952	0.454165	
layer0.attn.res	0	16425	16425	16384	0	0	0	3145728	1572864	191520730593	95760365296	287281095890	0	0.000000	
layer0.ffn.moe_expert.49.fc1	1629583	1632585	3002	2989	0	0	0	25088	17408	8357095269	5798800799	14155896069	43648	0.456340	
layer0.ffn.moe_expert.32.fc1	1457448	1460449	3001	2989	0	0	0	25088	16896	8359880039	5630123292	13990003332	43648	0.456340	
layer0.ffn.moe_expert.9.fc1	1211899	1215236	3337	3325	0	0	0	27840	19264	8342822894	5772849865	14115672759	48400	0.454887	
layer0.ffn.res	32824	49219	16395	16384	0	0	0	3145728	1572864	191871180237	95935590118	287806770356	0	0.000000	
layer0.ffn.moe_expert.24.fc1	1374268	1376358	2090	2077	0	0	0	17792	11712	8512918660	5603827751	14116746411	30272	0.455465	
layer0.ffn.moe_expert.58.gelu	1728518	1728732	214	203	0	0	0	17024	17088	79551401869	79850467289	159401869158	0	0.000000	
layer0.ffn.moe_expert.22.gelu	1355938	1356115	177	166	0	0	0	13952	13952	78824858757	78824858757	157649717514	0	0.000000	
layer0.ffn.moe_expert.8.param_load	1197092	1202617	5525	5524	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.13.fc1	1256536	1259009	2473	2461	0	0	0	20928	14208	8462596037	5745248685	14207844723	35728	0.453677	
layer0.ffn.moe_expert.45.fc2	1591085	1593703	2618	2605	0	0	0	16576	20736	6331550802	7920550038	14252100840	38016	0.456046	
layer0.ffn.moe_expert.2.fc1	1141511	1143985	2474	2461	0	0	0	20928	14272	8459175424	5768795472	14227970897	35728	0.453677	
layer0.ffn.moe_expert.40.gelu	1540360	1540545	185	174	0	0	0	14592	14592	78875675675	78875675675	157751351351	0	0.000000	
layer0.ffn.moe_expert.51.gelu	1653995	1654173	178	167	0	0	0	14016	14016	78741573033	78741573033	157483146067	0	0.000000	
layer0.ffn.moe_expert.4.param_load	1157056	1162580	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.56.gelu	1706964	1707152	188	177	0	0	0	14848	14848	78978723404	78978723404	157957446808	0	0.000000	
layer0.ffn.moe_expert.47.param_load	1604390	1609914	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.24.param_load	1368744	1374268	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.62.gelu	1771914	1772109	195	184	0	0	0	15424	15424	79097435897	79097435897	158194871794	0	0.000000	
layer0.ffn.moe_expert.7.fc2	1195146	1197092	1946	1933	0	0	0	12544	15232	6446043165	7827338129	14273381294	27632	0.446715	
layer0.ffn.moe_expert.11.fc1	1235367	1237505	2138	2125	0	0	0	18176	12288	8501403180	5747427502	14248830682	30624	0.450353	
layer0.ffn.moe_expert.62.param_load	1764157	1769681	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.36.param_load	1492062	1497586	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.45.param_load	1582717	1588241	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.17.fc1	1299976	1302689	2713	2701	0	0	0	22848	15616	8421673424	5755989679	14177663103	38896	0.450019	
layer0.ffn.moe_expert.28.param_load	1409484	1415008	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.16.fc2	1291066	1294452	3386	3373	0	0	0	20352	26880	6010632014	7938570584	13949202598	49280	0.456567	
layer0.ffn.moe_expert.26.fc1	1395137	1397466	2329	2317	0	0	0	19776	13376	8491197939	5743237440	14234435379	33616	0.453388	
layer0.ffn.moe_expert.17.fc2	1302921	1305635	2714	2701	0	0	0	14720	21376	5423728813	7876197494	13299926308	38896	0.450019	
layer0.ffn.moe_expert.35.fc2	1489684	1492062	2378	2365	0	0	0	13120	18752	5517241379	7885618166	13402859545	34320	0.453488	
layer0.ffn.moe_expert.36.gelu	1499770	1499958	188	177	0	0	0	14912	14848	79319148936	78978723404	158297872340	0	0.000000	
layer0.ffn.moe_expert.43.fc1	1565574	1568431	2857	2845	0	0	0	24000	16448	8400420021	5757087854	14157507875	41008	0.450439	
layer0.ffn.moe_expert.57.gelu	1717575	1717807	232	221	0	0	0	18560	18560	80000000000	80000000000	160000000000	0	0.000000	
