OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.moe_expert.54.gelu	276028	276043	15	4	0	0	0	320	320	21333333333	21333333333	42666666666	0	0.000000	
layer0.ffn.moe_expert.54.fc2	276043	276111	68	61	0	0	0	1472	64	21647058823	941176470	22588235294	704	0.360656	
layer0.ffn.moe_expert.20.fc1	139820	139888	68	61	0	0	0	1600	64	23529411764	941176470	24470588235	528	0.270492	
layer0.ffn.moe_expert.1.gelu	60483	60498	15	4	0	0	0	320	384	21333333333	25600000000	46933333333	0	0.000000	
layer0.ffn.moe_expert.11.gelu	94515	94527	12	1	0	0	0	64	128	5333333333	10666666666	16000000000	0	0.000000	
layer0.ffn.moe_expert.39.fc1	224908	224976	68	61	0	0	0	1536	128	22588235294	1882352941	24470588235	352	0.180328	
layer0.ffn.moe_expert.35.gelu	202287	202299	12	1	0	0	0	64	64	5333333333	5333333333	10666666666	0	0.000000	
layer0.ffn.moe_expert.57.param_load	287452	292976	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.56.fc1	287305	287372	67	61	0	0	0	1600	64	23880597014	955223880	24835820895	176	0.090164	
layer0.ffn.moe_expert.22.fc1	145494	145562	68	61	0	0	0	1600	64	23529411764	941176470	24470588235	528	0.270492	
layer0.ffn.moe_expert.36.gelu	207957	207971	14	3	0	0	0	256	256	18285714285	18285714285	36571428571	0	0.000000	
layer0.ffn.moe_expert.18.fc1	128478	128545	67	61	0	0	0	1600	64	23880597014	955223880	24835820895	528	0.270492	
layer0.ffn.moe_expert.63.fc2	315748	315816	68	61	0	0	0	1344	128	19764705882	1882352941	21647058823	176	0.090164	
layer0.ffn.moe_expert.20.fc2	139902	139970	68	61	0	0	0	1472	64	21647058823	941176470	22588235294	528	0.270492	
layer0.ffn.moe_expert.62.fc1	309997	310064	67	61	0	0	0	1472	64	21970149253	955223880	22925373134	528	0.270492	
layer0.ffn.moe_expert.14.fc2	111544	111612	68	61	0	0	0	1408	64	20705882352	941176470	21647058823	352	0.180328	
layer0.ffn.moe_expert.18.param_load	122954	128478	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.res	32824	49219	16395	16384	0	0	0	3145728	1572864	191871180237	95935590118	287806770356	0	0.000000	
layer0.ffn.moe_expert.9.param_load	77583	83107	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.59.fc2	304405	304473	68	61	0	0	0	1472	64	21647058823	941176470	22588235294	704	0.360656	
layer0.ffn.moe_expert.46.fc2	253352	253419	67	61	0	0	0	1408	64	21014925373	955223880	21970149253	528	0.270492	
layer0.ffn.moe_expert.5.fc1	66091	66158	67	61	0	0	0	1600	64	23880597014	955223880	24835820895	176	0.090164	
layer0.ffn.moe_expert.41.param_load	230730	236254	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.33.fc2	196628	196696	68	61	0	0	0	1408	64	20705882352	941176470	21647058823	352	0.180328	
layer0.ffn.moe_expert.56.gelu	287372	287384	12	1	0	0	0	64	128	5333333333	10666666666	16000000000	0	0.000000	
layer0.ffn.moe_expert.27.fc2	168264	168332	68	61	0	0	0	1408	64	20705882352	941176470	21647058823	176	0.090164	
layer0.ffn.moe_expert.44.gelu	247666	247678	12	1	0	0	0	128	64	10666666666	5333333333	16000000000	0	0.000000	
layer0.ffn.moe_expert.27.gelu	168252	168264	12	1	0	0	0	128	64	10666666666	5333333333	16000000000	0	0.000000	
layer0.ffn.moe_expert.55.param_load	276111	281635	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.56.fc2	287384	287452	68	61	0	0	0	1280	64	18823529411	941176470	19764705882	176	0.090164	
layer0.ffn.moe_expert.6.fc1	71763	71831	68	61	0	0	0	1536	64	22588235294	941176470	23529411764	352	0.180328	
layer0.ffn.moe_expert.22.param_load	139970	145494	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.33.param_load	191024	196548	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.ln	16425	32824	16399	16388	0	0	0	1573056	1572864	95923897798	95912189767	191836087566	0	0.000000	
layer0.ffn.moe_expert.6.fc2	71844	71912	68	61	0	0	0	1408	64	20705882352	941176470	21647058823	352	0.180328	
layer0.ffn.moe_expert.11.fc2	94527	94595	68	61	0	0	0	1408	64	20705882352	941176470	21647058823	176	0.090164	
layer0.ffn.moe_expert.31.fc1	185202	185270	68	61	0	0	0	1536	64	22588235294	941176470	23529411764	352	0.180328	
layer0.ffn.moe_expert.62.fc2	310078	310145	67	61	0	0	0	1472	64	21970149253	955223880	22925373134	528	0.270492	
layer0.ffn.moe_expert.9.fc1	83107	83175	68	61	0	0	0	1536	64	22588235294	941176470	23529411764	176	0.090164	
layer0.ffn.moe_expert.44.param_load	242074	247598	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.12.gelu	100187	100200	13	2	0	0	0	192	128	14769230769	9846153846	24615384615	0	0.000000	
layer0.ffn.moe_expert.7.fc2	77515	77583	68	61	0	0	0	1344	64	19764705882	941176470	20705882352	176	0.090164	
layer0.ffn.moe_expert.10.gelu	88845	88857	12	1	0	0	0	64	64	5333333333	5333333333	10666666666	0	0.000000	
layer0.ffn.moe_expert.26.gelu	162580	162592	12	1	0	0	0	64	128	5333333333	10666666666	16000000000	0	0.000000	
layer0.ffn.moe_expert.19.fc1	134150	134217	67	61	0	0	0	1472	64	21970149253	955223880	22925373134	176	0.090164	
layer0.ffn.moe_expert.63.param_load	310145	315669	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
