layer_id,token_id,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7,expert_8,expert_9,expert_10,expert_11,expert_12,expert_13,expert_14,expert_15,expert_16,expert_17,expert_18,expert_19,expert_20,expert_21,expert_22,expert_23,expert_24,expert_25,expert_26,expert_27,expert_28,expert_29,expert_30,expert_31,expert_32,expert_33,expert_34,expert_35,expert_36,expert_37,expert_38,expert_39,expert_40,expert_41,expert_42,expert_43,expert_44,expert_45,expert_46,expert_47,expert_48,expert_49,expert_50,expert_51,expert_52,expert_53,expert_54,expert_55,expert_56,expert_57,expert_58,expert_59,expert_60,expert_61,expert_62,expert_63
0,0,0.000002,0.000000,0.000000,0.000002,0.000692,0.000000,0.000000,0.000943,0.000000,0.046709,0.000000,0.046087,0.029970,0.003469,0.000000,0.000000,0.003359,0.000000,0.000080,0.053613,0.019381,0.046312,0.034226,0.013580,0.081163,0.004777,0.014818,0.000000,0.020841,0.056356,0.016951,0.030806,0.000008,0.001043,0.000000,0.000045,0.001111,0.000000,0.001892,0.022625,0.004277,0.004468,0.000810,0.000000,0.072377,0.023969,0.019906,0.000000,0.034141,0.000384,0.004812,0.085338,0.023089,0.015216,0.028262,0.052737,0.000000,0.001058,0.000003,0.002765,0.001690,0.000000,0.073837,0.000000
0,1,0.002114,0.000000,0.000000,0.051900,0.006555,0.000000,0.000000,0.012003,0.000000,0.013555,0.049105,0.004323,0.000716,0.067350,0.000000,0.000000,0.000007,0.000000,0.016760,0.033718,0.005105,0.000017,0.003771,0.067064,0.010051,0.062132,0.043274,0.000000,0.025401,0.021496,0.010505,0.001289,0.017867,0.000094,0.000000,0.006338,0.058877,0.000000,0.001240,0.008511,0.000387,0.051574,0.044760,0.000000,0.017699,0.015323,0.000242,0.000000,0.010647,0.032029,0.010122,0.000000,0.002311,0.000001,0.054417,0.046037,0.000000,0.001973,0.000013,0.045925,0.057615,0.000000,0.007788,0.000000
0,2,0.046716,0.000000,0.000000,0.011399,0.017645,0.000000,0.000000,0.008043,0.000000,0.016652,0.041289,0.000864,0.003216,0.104630,0.000000,0.000000,0.014720,0.000000,0.001204,0.004103,0.021618,0.001294,0.001134,0.000038,0.026687,0.001274,0.078803,0.000000,0.000038,0.001431,0.031785,0.001044,0.000246,0.086925,0.000000,0.011212,0.051283,0.000000,0.000733,0.000097,0.008503,0.008069,0.010815,0.000000,0.032415,0.101204,0.000101,0.000000,0.004147,0.067923,0.001632,0.000731,0.009585,0.007972,0.002294,0.001655,0.000000,0.009238,0.067847,0.017695,0.000014,0.000000,0.062038,0.000000
0,3,0.055329,0.000000,0.000000,0.007972,0.000680,0.000000,0.000000,0.003788,0.000000,0.001298,0.033548,0.006556,0.005268,0.061062,0.000000,0.000000,0.025806,0.000000,0.001818,0.063268,0.013522,0.011094,0.029125,0.000013,0.013875,0.008850,0.043154,0.000000,0.061727,0.000036,0.000447,0.014663,0.021425,0.000906,0.000000,0.049113,0.001039,0.000000,0.016538,0.005128,0.013839,0.009944,0.056837,0.000000,0.025568,0.000946,0.004315,0.000000,0.001879,0.002200,0.029582,0.000027,0.006699,0.069277,0.068787,0.000027,0.000000,0.001298,0.056573,0.047570,0.047312,0.000000,0.000273,0.000000
0,4,0.028042,0.000000,0.000000,0.022523,0.000000,0.000000,0.000000,0.023510,0.000000,0.000195,0.000124,0.000099,0.013635,0.001627,0.000000,0.000000,0.000680,0.000000,0.001481,0.009389,0.059755,0.048777,0.000063,0.006120,0.001706,0.000000,0.036924,0.000000,0.001448,0.032795,0.013521,0.006300,0.000000,0.000034,0.000000,0.059476,0.013078,0.000000,0.015917,0.000262,0.000167,0.002359,0.058505,0.000000,0.051345,0.058494,0.000747,0.000000,0.000087,0.038231,0.055654,0.005404,0.019253,0.000297,0.064748,0.052047,0.000000,0.042918,0.055142,0.000001,0.032179,0.000000,0.064943,0.000000
0,5,0.056886,0.000000,0.000000,0.043044,0.000111,0.000000,0.000000,0.000970,0.000000,0.008600,0.002507,0.044365,0.001040,0.000001,0.000000,0.000000,0.056944,0.000000,0.001918,0.023277,0.005630,0.083287,0.013595,0.073063,0.000135,0.080579,0.000502,0.000000,0.001650,0.000112,0.007237,0.034099,0.002722,0.019644,0.000000,0.005040,0.016903,0.000000,0.031399,0.000000,0.069921,0.013766,0.032835,0.000000,0.026596,0.004261,0.000030,0.000000,0.003175,0.002728,0.053775,0.032879,0.002389,0.002609,0.006006,0.005746,0.000000,0.000182,0.006554,0.073326,0.027400,0.000000,0.020563,0.000000
0,6,0.012492,0.000000,0.000000,0.006032,0.014814,0.000000,0.000000,0.006564,0.000000,0.008045,0.055572,0.038300,0.000371,0.000046,0.000000,0.000000,0.002859,0.000000,0.032180,0.023125,0.000861,0.000600,0.000001,0.001115,0.008145,0.046588,0.000029,0.000000,0.018965,0.000558,0.025640,0.009175,0.001103,0.021441,0.000000,0.032157,0.034672,0.000000,0.005835,0.000413,0.066753,0.010551,0.000010,0.000000,0.046358,0.007222,0.039084,0.000000,0.073207,0.016031,0.065110,0.053787,0.017461,0.028256,0.009766,0.043506,0.000000,0.054841,0.031228,0.008121,0.001322,0.000000,0.019688,0.000000
0,7,0.016428,0.000000,0.000000,0.000054,0.002705,0.000000,0.000000,0.018275,0.000000,0.001434,0.038753,0.040879,0.000031,0.007853,0.000000,0.000000,0.001026,0.000000,0.085907,0.023106,0.039017,0.072921,0.052037,0.006382,0.000000,0.005047,0.049605,0.000000,0.100504,0.008531,0.048437,0.018889,0.025457,0.001244,0.000000,0.009600,0.000003,0.000000,0.036324,0.007664,0.000521,0.011840,0.000241,0.000000,0.000002,0.007094,0.020848,0.000000,0.030792,0.000290,0.011413,0.000015,0.006318,0.001100,0.004049,0.051152,0.000000,0.049316,0.066768,0.001862,0.000064,0.000000,0.018201,0.000000
0,8,0.003285,0.000000,0.000000,0.021218,0.032883,0.000000,0.000000,0.000001,0.000000,0.000154,0.022995,0.013747,0.000794,0.026227,0.000000,0.000000,0.017161,0.000000,0.000115,0.042149,0.068811,0.000097,0.000001,0.002327,0.023817,0.067420,0.004783,0.000000,0.000034,0.025244,0.018913,0.000081,0.035328,0.047115,0.000000,0.000136,0.072985,0.000000,0.003208,0.006025,0.003900,0.009927,0.003045,0.000000,0.042618,0.000090,0.067973,0.000000,0.043617,0.027120,0.006330,0.030282,0.068973,0.001510,0.040459,0.011946,0.000000,0.006333,0.029940,0.001482,0.047352,0.000000,0.000050,0.000000
0,9,0.001575,0.000000,0.000000,0.005911,0.000003,0.000000,0.000000,0.001036,0.000000,0.004280,0.074076,0.037433,0.002290,0.000000,0.000000,0.000000,0.040541,0.000000,0.047320,0.035765,0.029259,0.012839,0.054134,0.000087,0.001182,0.035948,0.003117,0.000000,0.011510,0.016250,0.008365,0.045067,0.003930,0.037701,0.000000,0.001725,0.000191,0.000000,0.000186,0.016708,0.048078,0.000689,0.001100,0.000000,0.041307,0.101139,0.015680,0.000000,0.000110,0.000794,0.001278,0.000627,0.000000,0.016547,0.002241,0.100422,0.000000,0.036833,0.000219,0.071123,0.012843,0.000000,0.020542,0.000000
