OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.moe_expert.20.pim_barrier	14187202	14187204	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.19.gelu	14065861	14066071	210	169	0	0	0	40576	40576	193219047619	193219047619	386438095238	0	0.000000	
layer0.ffn.moe_expert.46.pim_barrier	21366132	21366134	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.8.pim_barrier	11028817	11028819	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.32.pim_barrier	17407446	17407448	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.41.fc1	20153614	20280389	126775	126733	0	0	0	207424	95040	1636158548	749674620	2385833169	2027520	0.499949	
layer0.ffn.moe_expert.62.fc2	25593668	25686654	92986	92941	0	0	0	139072	100608	1495622997	1081969328	2577592325	1453056	0.488568	
layer0.ffn.moe_expert.5.fc2	10363550	10521287	157737	157709	0	0	0	187776	171520	1190437246	1087379625	2277816872	2500608	0.495495	
layer0.ffn.moe_expert.47.pim_barrier	21625855	21625857	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.12.gelu	12179358	12179565	207	166	0	0	0	39808	39872	192309178743	192618357487	384927536231	0	0.000000	
layer0.ffn.moe_expert.53.fc2	23422053	23571358	149305	149261	0	0	0	181312	162048	1214373262	1085348782	2299722045	2354176	0.492882	
layer0.ffn.moe_expert.37.fc2	19135929	19307761	171832	171789	0	0	0	198528	187136	1155361050	1089063736	2244424787	2737152	0.497913	
layer0.ffn.moe_expert.57.gelu	24392246	24392423	177	131	0	0	0	31424	31424	177536723163	177536723163	355073446327	0	0.000000	
layer0.ffn.moe_expert.25.pim_barrier	15472942	15472944	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.0.gelu	8716486	8716693	207	166	0	0	0	39808	39872	192309178743	192618357487	384927536231	0	0.000000	
layer0.ffn.moe_expert.12.fc1	12060818	12179358	118540	118285	0	0	0	198144	88384	1671537033	745604859	2417141893	1869824	0.493993	
layer0.ffn.moe_expert.62.gelu	25593488	25593668	180	129	0	0	0	30976	30912	172088888888	171733333333	343822222222	0	0.000000	
layer0.ffn.moe_expert.44.gelu	20982572	20982732	160	119	0	0	0	28544	28608	178400000000	178800000000	357200000000	0	0.000000	
layer0.ffn.moe_expert.22.fc2	15016170	15134485	118315	118285	0	0	0	158272	128512	1337717111	1086185183	2423902294	1869824	0.493993	
layer0.ffn.moe_expert.39.gelu	19888429	19888576	147	101	0	0	0	24256	24256	165006802721	165006802721	330013605442	0	0.000000	
layer0.ffn.moe_expert.56.gelu	24166424	24166862	438	187	0	0	0	44864	44864	102429223744	102429223744	204858447488	0	0.000000	
layer0.ffn.moe_expert.43.fc2	20793786	20898034	104248	104205	0	0	0	147840	113408	1418156703	1087867393	2506024096	1655808	0.496560	
layer0.ffn.moe_expert.51.gelu	22962157	22962389	232	191	0	0	0	45888	45824	197793103448	197517241379	395310344827	0	0.000000	
layer0.ffn.moe_expert.57.fc2	24392423	24485408	92985	92941	0	0	0	139392	101120	1499080496	1087487229	2586567725	1475584	0.496143	
layer0.ffn.moe_expert.27.gelu	16003007	16003174	167	126	0	0	0	30208	30272	180886227544	181269461077	362155688622	0	0.000000	
layer0.ffn.moe_expert.36.fc2	18834127	18963718	129591	129549	0	0	0	166656	140800	1286015232	1086495204	2372510436	2050048	0.494516	
