OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.moe_expert.20.pim_barrier	13967940	13967942	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.19.gelu	13860671	13860875	204	152	0	0	0	34048	34048	166901960784	166901960784	333803921568	0	0.000000	
layer0.ffn.moe_expert.46.pim_barrier	21051899	21051901	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.8.pim_barrier	10668270	10668272	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.32.pim_barrier	17115277	17115279	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.41.fc1	19596959	19709655	112696	112653	0	0	0	192064	84096	1704266344	746219919	2450486263	1779712	0.493693	
layer0.ffn.moe_expert.62.fc2	25659676	25800533	140857	140813	0	0	0	175168	153088	1243587468	1086832745	2330420213	2230272	0.494954	
layer0.ffn.moe_expert.5.fc2	9974771	10064926	90155	90125	0	0	0	136960	97536	1519161444	1081870112	2601031556	1408000	0.488211	
layer0.ffn.moe_expert.47.pim_barrier	21271842	21271844	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.12.gelu	11714549	11714802	253	212	0	0	0	47488	47488	187699604743	187699604743	375399209486	0	0.000000	
layer0.ffn.moe_expert.53.fc2	23031516	23144451	112935	112653	0	0	0	154368	122880	1366874750	1088059503	2454934254	1802240	0.499942	
layer0.ffn.moe_expert.37.fc2	18607251	18722773	115522	115469	0	0	0	156288	125696	1352885164	1088069804	2440954969	1836032	0.496895	
layer0.ffn.moe_expert.57.gelu	24382115	24382375	260	219	0	0	0	52544	52608	202092307692	202338461538	404430769230	0	0.000000	
layer0.ffn.moe_expert.25.pim_barrier	15287817	15287819	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.0.gelu	8696774	8696955	181	140	0	0	0	33600	33600	185635359116	185635359116	371270718232	0	0.000000	
layer0.ffn.moe_expert.12.fc1	11565245	11714549	149304	149261	0	0	0	155008	74624	1038203932	499812463	1538016396	2387968	0.499956	
layer0.ffn.moe_expert.62.gelu	25659437	25659676	239	198	0	0	0	47552	47488	198962343096	198694560669	397656903765	0	0.000000	
layer0.ffn.moe_expert.44.gelu	20611860	20612044	184	143	0	0	0	34368	34304	186782608695	186434782608	373217391304	0	0.000000	
layer0.ffn.moe_expert.22.fc2	14636651	14791572	154921	154893	0	0	0	154432	154112	996843552	994777983	1991621536	2444288	0.493140	
layer0.ffn.moe_expert.39.gelu	19134279	19134576	297	256	0	0	0	61440	61440	206868686868	206868686868	413737373737	0	0.000000	
layer0.ffn.moe_expert.56.gelu	24071968	24072228	260	219	0	0	0	52608	52544	202338461538	202092307692	404430769230	0	0.000000	
layer0.ffn.moe_expert.43.fc2	20349859	20510425	160566	160525	0	0	0	190080	174848	1183812264	1088947846	2272760111	2556928	0.497767	
layer0.ffn.moe_expert.51.gelu	22470081	22470320	239	148	0	0	0	35520	35520	148619246861	148619246861	297238493723	0	0.000000	
layer0.ffn.moe_expert.57.fc2	24382375	24537310	154935	154893	0	0	0	185856	168704	1199574014	1088869525	2288443540	2466816	0.497685	
layer0.ffn.moe_expert.27.gelu	15936399	15936560	161	120	0	0	0	26880	26880	166956521739	166956521739	333913043478	0	0.000000	
layer0.ffn.moe_expert.36.fc2	18347700	18491533	143833	143629	0	0	0	177216	156160	1232095555	1085703558	2317799114	2275328	0.495053	
layer0.ffn.moe_expert.6.gelu	10231127	10231402	275	234	0	0	0	56192	56128	204334545454	204101818181	408436363636	0	0.000000	
layer0.ffn.moe_expert.24.fc1	15084784	15186216	101432	101389	0	0	0	120192	68928	1184951494	679548860	1864500354	1610752	0.496464	
layer0.ffn.moe_expert.60.fc2	25073242	25197187	123945	123917	0	0	0	162432	134656	1310516761	1086417362	2396934124	1959936	0.494266	
layer0.ffn.moe_expert.3.gelu	9500457	9500720	263	222	0	0	0	53312	53248	202707224334	202463878326	405171102661	0	0.000000	
layer0.ffn.ln	16425	32848	16423	16388	0	0	0	5243520	5242880	319279059855	319240090117	638519149972	0	0.000000	
layer0.ffn.moe_expert.41.pim_barrier	19596957	19596959	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.13.gelu	12064099	12064422	323	282	0	0	0	63232	63104	195764705882	195368421052	391133126934	0	0.000000	
layer0.ffn.moe_expert.49.fc2	21954304	22100793	146489	146445	0	0	0	179712	159744	1226795185	1090484609	2317279795	2342912	0.499956	
layer0.ffn.moe_expert.51.pim_barrier	22365829	22365831	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.51.fc2	22470320	22574570	104250	104205	0	0	0	148032	113664	1419971223	1090302158	2510273381	1667072	0.499938	
layer0.ffn.moe_expert.12.fc2	11714802	11864106	149304	149261	0	0	0	121728	108544	815303005	726999946	1542302952	2387968	0.499956	
layer0.ffn.moe_expert.21.fc2	14315105	14481457	166352	166163	0	0	0	182208	165376	1095315956	994132922	2089448879	2624512	0.493588	
layer0.ffn.moe_expert.33.fc1	17408654	17546694	138040	137997	0	0	0	219712	103296	1591654592	748304839	2339959432	2196480	0.497402	
layer0.ffn.moe_expert.45.fc1	20713464	20882480	169016	168973	0	0	0	253504	126528	1499881668	748615515	2248497183	2692096	0.497878	
layer0.ffn.moe_expert.61.pim_barrier	25197187	25197189	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.50.fc1	22100795	22233203	132408	132365	0	0	0	213568	99264	1612953900	749682798	2362636698	2117632	0.499951	
layer0.ffn.moe_expert.19.pim_barrier	13753344	13753346	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.20.fc1	13967942	14058287	90345	90125	0	0	0	112000	45056	1239692290	498710498	1738402789	1441792	0.499928	
layer0.ffn.moe_expert.34.fc1	17684990	17814581	129591	129549	0	0	0	210496	96960	1624310330	748200106	2372510436	2061312	0.497233	
layer0.ffn.moe_expert.33.pim_barrier	17408652	17408654	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.35.fc1	17944387	18073981	129594	129549	0	0	0	210432	96832	1623778878	747195086	2370973964	2050048	0.494516	
layer0.ffn.moe_expert.13.pim_barrier	11864106	11864108	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.30.gelu	16658208	16658431	223	181	0	0	0	43456	43456	194869955156	194869955156	389739910313	0	0.000000	
layer0.ffn.moe_expert.19.fc1	13753346	13860671	107325	107021	0	0	0	185728	80256	1730519450	747784765	2478304216	1712128	0.499939	
layer0.ffn.moe_expert.3.pim_barrier	9342544	9342546	2	1	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.5.gelu	9974605	9974771	166	125	0	0	0	30016	29952	180819277108	180433734939	361253012048	0	0.000000	
