OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.moe_expert.39.fc1	1524737	1526730	1993	1981	0	0	0	17088	11392	8574009031	5716006021	14290015052	28336	0.446996	
layer0.ffn.moe_expert.19.fc2	1316008	1317810	1802	1789	0	0	0	11712	14144	6499445061	7849056603	14348501664	25696	0.448854	
layer0.ffn.moe_expert.41.gelu	1547959	1548212	253	242	0	0	0	20352	20288	80442687747	80189723320	160632411067	0	0.000000	
layer0.ffn.moe_expert.63.param_load	1771342	1776866	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.6.param_load	1173424	1178949	5525	5524	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.12.fc2	1246748	1249222	2474	2461	0	0	0	15552	17984	6286176232	7269199676	13555375909	35728	0.453677	
layer0.ffn.moe_expert.54.param_load	1679085	1684609	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.57.fc1	1718162	1720587	2425	2413	0	0	0	20544	13952	8471752577	5753402061	14225154639	35024	0.453585	
layer0.ffn.moe_expert.38.param_load	1507726	1513250	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.57.fc2	1720797	1723223	2426	2413	0	0	0	15360	19200	6331409727	7914262159	14245671887	35024	0.453585	
layer0.ffn.moe_expert.0.fc2	1121438	1123000	1562	1549	0	0	0	10240	12224	6555697823	7825864276	14381562099	22176	0.447385	
layer0.ffn.moe_expert.12.gelu	1246534	1246748	214	203	0	0	0	17088	17024	79850467289	79551401869	159401869158	0	0.000000	
layer0.ffn.moe_expert.62.fc2	1769396	1771342	1946	1933	0	0	0	12544	15232	6446043165	7827338129	14273381294	27632	0.446715	
layer0.ffn.moe_expert.44.fc2	1581066	1583924	2858	2845	0	0	0	17344	22656	6068579426	7927221833	13995801259	41536	0.456239	
layer0.ffn.moe_expert.51.fc1	1652854	1655039	2185	2173	0	0	0	18624	12608	8523569794	5770251716	14293821510	31680	0.455591	
layer0.ffn.moe_expert.23.param_load	1349659	1355183	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.39.fc2	1526902	1528896	1994	1981	0	0	0	12800	15616	6419257773	7831494483	14250752256	28336	0.446996	
layer0.ffn.moe_expert.56.fc2	1710932	1712638	1706	1693	0	0	0	10816	13440	6339976553	7878077373	14218053927	24640	0.454814	
layer0.ffn.moe_expert.20.fc1	1323334	1325855	2521	2509	0	0	0	21312	14080	8453788179	5585085283	14038873462	36080	0.449382	
layer0.ffn.moe_expert.44.param_load	1572437	1577961	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.51.fc2	1655230	1657416	2186	2173	0	0	0	14016	17280	6411710887	7904849039	14316559926	31680	0.455591	
layer0.ffn.moe_expert.58.param_load	1723223	1728747	5524	5523	0	0	0	0	0	0	0	0	0	0.000000	
layer0.ffn.moe_expert.27.fc2	1398777	1401683	2906	2893	0	0	0	17728	22976	6100481761	7906400550	14006882312	42064	0.454373	
